id,user,uid,version,changeset,timestamp 
531372098,osmjwh,5084396,1,52777507,2017-10-10T04:04:49Z
531372123,osmjwh,5084396,1,52777507,2017-10-10T04:04:52Z
531372148,osmjwh,5084396,1,52777507,2017-10-10T04:04:56Z
531372173,osmjwh,5084396,1,52777507,2017-10-10T04:04:59Z
531372198,osmjwh,5084396,1,52777507,2017-10-10T04:05:02Z
531372223,osmjwh,5084396,1,52777507,2017-10-10T04:05:04Z
531372248,osmjwh,5084396,1,52777507,2017-10-10T04:05:08Z
531372273,osmjwh,5084396,1,52777507,2017-10-10T04:05:11Z
531372298,osmjwh,5084396,1,52777507,2017-10-10T04:05:14Z
531372323,osmjwh,5084396,1,52777507,2017-10-10T04:05:17Z
531372348,osmjwh,5084396,1,52777507,2017-10-10T04:05:20Z
531372373,osmjwh,5084396,1,52777507,2017-10-10T04:05:23Z
531372398,osmjwh,5084396,1,52777507,2017-10-10T04:05:26Z
531372423,osmjwh,5084396,1,52777507,2017-10-10T04:05:30Z
531372448,osmjwh,5084396,1,52777507,2017-10-10T04:05:33Z
531372473,osmjwh,5084396,1,52777507,2017-10-10T04:05:36Z
531372498,osmjwh,5084396,1,52777507,2017-10-10T04:05:38Z
531372523,osmjwh,5084396,1,52777507,2017-10-10T04:05:42Z
531372548,osmjwh,5084396,1,52777507,2017-10-10T04:05:45Z
531372574,osmjwh,5084396,1,52777507,2017-10-10T04:05:48Z
531372599,osmjwh,5084396,1,52777507,2017-10-10T04:05:51Z
531372625,osmjwh,5084396,1,52777507,2017-10-10T04:05:55Z
531372650,osmjwh,5084396,1,52777507,2017-10-10T04:05:58Z
531372681,osmjwh,5084396,1,52777507,2017-10-10T04:06:01Z
531372706,osmjwh,5084396,1,52777507,2017-10-10T04:06:04Z
531372731,osmjwh,5084396,1,52777507,2017-10-10T04:06:07Z
531372756,osmjwh,5084396,1,52777507,2017-10-10T04:06:10Z
531372784,osmjwh,5084396,1,52777507,2017-10-10T04:06:13Z
531372822,osmjwh,5084396,1,52777507,2017-10-10T04:06:16Z
531372847,osmjwh,5084396,1,52777507,2017-10-10T04:06:20Z
531372872,osmjwh,5084396,1,52777507,2017-10-10T04:06:23Z
531372897,osmjwh,5084396,1,52777507,2017-10-10T04:06:27Z
531372922,osmjwh,5084396,1,52777507,2017-10-10T04:06:30Z
531372947,osmjwh,5084396,1,52777507,2017-10-10T04:06:33Z
531372972,osmjwh,5084396,1,52777507,2017-10-10T04:06:36Z
531372997,osmjwh,5084396,1,52777507,2017-10-10T04:06:40Z
531373022,osmjwh,5084396,1,52777507,2017-10-10T04:06:42Z
531373047,osmjwh,5084396,1,52777507,2017-10-10T04:06:45Z
531480970,OremSteve,2414388,1,52797455,2017-10-10T15:18:12Z
531481018,OremSteve,2414388,1,52797455,2017-10-10T15:18:13Z
531540737,St-Motel,5192955,1,52805172,2017-10-10T20:10:20Z
531542842,mmackay1,3891444,1,52805412,2017-10-10T20:17:55Z
531542992,cmkilger,6780243,1,52805431,2017-10-10T20:18:28Z
531543202,OremSteve,2414388,1,52805478,2017-10-10T20:20:06Z
531543255,OremSteve,2414388,1,52805478,2017-10-10T20:20:08Z
531544874,cmkilger,6780243,1,52805697,2017-10-10T20:28:06Z
531553635,OremSteve,2414388,1,52806723,2017-10-10T21:11:06Z
531700012,OremSteve,2414388,1,52826680,2017-10-11T14:04:34Z
531732583,OremSteve,2414388,1,52831744,2017-10-11T16:12:55Z
531732617,OremSteve,2414388,1,52831744,2017-10-11T16:12:56Z
531732642,OremSteve,2414388,1,52831744,2017-10-11T16:12:59Z
531758828,Level,105503,1,52834767,2017-10-11T17:52:36Z
531758853,Level,105503,1,52834767,2017-10-11T17:52:38Z
531758878,Level,105503,1,52834767,2017-10-11T17:52:40Z
531878009,osmjwh,5084396,1,52848328,2017-10-12T05:04:24Z
531878034,osmjwh,5084396,1,52848328,2017-10-12T05:04:27Z
531878060,osmjwh,5084396,1,52848328,2017-10-12T05:04:30Z
531878087,osmjwh,5084396,1,52848328,2017-10-12T05:04:33Z
531878155,osmjwh,5084396,1,52848328,2017-10-12T05:04:36Z
531878185,osmjwh,5084396,1,52848328,2017-10-12T05:04:39Z
531878233,osmjwh,5084396,1,52848328,2017-10-12T05:04:42Z
531878266,osmjwh,5084396,1,52848328,2017-10-12T05:04:45Z
531878291,osmjwh,5084396,1,52848328,2017-10-12T05:04:48Z
531878316,osmjwh,5084396,1,52848328,2017-10-12T05:04:51Z
531878341,osmjwh,5084396,1,52848328,2017-10-12T05:04:54Z
531878367,osmjwh,5084396,1,52848328,2017-10-12T05:04:57Z
531878418,osmjwh,5084396,1,52848328,2017-10-12T05:05:00Z
531878443,osmjwh,5084396,1,52848328,2017-10-12T05:05:03Z
531878469,osmjwh,5084396,1,52848328,2017-10-12T05:05:06Z
531878495,osmjwh,5084396,1,52848328,2017-10-12T05:05:09Z
531878521,osmjwh,5084396,1,52848328,2017-10-12T05:05:13Z
531878582,osmjwh,5084396,1,52848328,2017-10-12T05:05:16Z
531878641,osmjwh,5084396,1,52848328,2017-10-12T05:05:20Z
531878706,osmjwh,5084396,1,52848328,2017-10-12T05:05:23Z
531878776,osmjwh,5084396,1,52848328,2017-10-12T05:05:26Z
531878845,osmjwh,5084396,1,52848328,2017-10-12T05:05:30Z
531878884,osmjwh,5084396,1,52848328,2017-10-12T05:05:33Z
531878911,osmjwh,5084396,1,52848328,2017-10-12T05:05:36Z
531878937,osmjwh,5084396,1,52848328,2017-10-12T05:05:40Z
531878991,osmjwh,5084396,1,52848328,2017-10-12T05:05:44Z
531879016,osmjwh,5084396,1,52848328,2017-10-12T05:05:46Z
531879041,osmjwh,5084396,1,52848328,2017-10-12T05:05:49Z
531879066,osmjwh,5084396,1,52848328,2017-10-12T05:05:53Z
531879091,osmjwh,5084396,1,52848328,2017-10-12T05:05:56Z
531879116,osmjwh,5084396,1,52848328,2017-10-12T05:05:59Z
531879149,osmjwh,5084396,1,52848328,2017-10-12T05:06:02Z
531879197,osmjwh,5084396,1,52848328,2017-10-12T05:06:04Z
531879222,osmjwh,5084396,1,52848328,2017-10-12T05:06:07Z
531879247,osmjwh,5084396,1,52848328,2017-10-12T05:06:10Z
531879272,osmjwh,5084396,1,52848328,2017-10-12T05:06:13Z
531879351,osmjwh,5084396,1,52848328,2017-10-12T05:06:16Z
531879439,osmjwh,5084396,1,52848328,2017-10-12T05:06:20Z
531879518,osmjwh,5084396,1,52848328,2017-10-12T05:06:23Z
531879546,osmjwh,5084396,1,52848328,2017-10-12T05:06:26Z
531879571,osmjwh,5084396,1,52848328,2017-10-12T05:06:30Z
531879596,osmjwh,5084396,1,52848328,2017-10-12T05:06:32Z
531879621,osmjwh,5084396,1,52848328,2017-10-12T05:06:35Z
531879646,osmjwh,5084396,1,52848328,2017-10-12T05:06:39Z
531879671,osmjwh,5084396,1,52848328,2017-10-12T05:06:42Z
531879696,osmjwh,5084396,1,52848328,2017-10-12T05:06:45Z
531879721,osmjwh,5084396,1,52848328,2017-10-12T05:06:48Z
531879746,osmjwh,5084396,1,52848328,2017-10-12T05:06:51Z
531879771,osmjwh,5084396,1,52848328,2017-10-12T05:06:54Z
531879809,osmjwh,5084396,1,52848328,2017-10-12T05:06:58Z
531879844,osmjwh,5084396,1,52848328,2017-10-12T05:07:01Z
531879869,osmjwh,5084396,1,52848328,2017-10-12T05:07:04Z
531879894,osmjwh,5084396,1,52848328,2017-10-12T05:07:07Z
531879919,osmjwh,5084396,1,52848328,2017-10-12T05:07:10Z
531879944,osmjwh,5084396,1,52848328,2017-10-12T05:07:13Z
531879974,osmjwh,5084396,1,52848328,2017-10-12T05:07:16Z
531880002,osmjwh,5084396,1,52848328,2017-10-12T05:07:19Z
531880027,osmjwh,5084396,1,52848328,2017-10-12T05:07:22Z
531880072,osmjwh,5084396,1,52848328,2017-10-12T05:07:26Z
531880097,osmjwh,5084396,1,52848328,2017-10-12T05:07:29Z
531880122,osmjwh,5084396,1,52848328,2017-10-12T05:07:32Z
531880147,osmjwh,5084396,1,52848328,2017-10-12T05:07:35Z
531880172,osmjwh,5084396,1,52848328,2017-10-12T05:07:39Z
531880199,osmjwh,5084396,1,52848328,2017-10-12T05:07:42Z
531880240,osmjwh,5084396,1,52848328,2017-10-12T05:07:45Z
531880265,osmjwh,5084396,1,52848328,2017-10-12T05:07:49Z
531880290,osmjwh,5084396,1,52848328,2017-10-12T05:07:52Z
531880315,osmjwh,5084396,1,52848328,2017-10-12T05:07:54Z
531880340,osmjwh,5084396,1,52848328,2017-10-12T05:07:58Z
531880365,osmjwh,5084396,1,52848328,2017-10-12T05:08:01Z
531880390,osmjwh,5084396,1,52848328,2017-10-12T05:08:04Z
531995461,OremSteve,2414388,1,52863021,2017-10-12T15:26:33Z
531995500,OremSteve,2414388,1,52863021,2017-10-12T15:26:35Z
531995528,OremSteve,2414388,1,52863021,2017-10-12T15:26:37Z
532003847,Level,105503,1,52864168,2017-10-12T16:04:34Z
532003895,Level,105503,1,52864168,2017-10-12T16:04:36Z
532030594,Level,105503,1,52867562,2017-10-12T17:49:43Z
532030620,Level,105503,1,52867562,2017-10-12T17:49:44Z
532030645,Level,105503,1,52867562,2017-10-12T17:49:46Z
532102645,osmjwh,5084396,1,52875097,2017-10-13T01:52:37Z
532102671,osmjwh,5084396,1,52875097,2017-10-13T01:52:40Z
532102699,osmjwh,5084396,1,52875097,2017-10-13T01:52:43Z
532102724,osmjwh,5084396,1,52875097,2017-10-13T01:52:46Z
532102750,osmjwh,5084396,1,52875097,2017-10-13T01:52:49Z
532102775,osmjwh,5084396,1,52875097,2017-10-13T01:52:52Z
532102800,osmjwh,5084396,1,52875097,2017-10-13T01:52:55Z
532102825,osmjwh,5084396,1,52875097,2017-10-13T01:52:58Z
532102850,osmjwh,5084396,1,52875097,2017-10-13T01:53:01Z
532102879,osmjwh,5084396,1,52875097,2017-10-13T01:53:04Z
532102904,osmjwh,5084396,1,52875097,2017-10-13T01:53:08Z
532102930,osmjwh,5084396,1,52875097,2017-10-13T01:53:10Z
532102955,osmjwh,5084396,1,52875097,2017-10-13T01:53:14Z
532102984,osmjwh,5084396,1,52875097,2017-10-13T01:53:17Z
532103019,osmjwh,5084396,1,52875097,2017-10-13T01:53:20Z
532103044,osmjwh,5084396,1,52875097,2017-10-13T01:53:23Z
532103069,osmjwh,5084396,1,52875097,2017-10-13T01:53:26Z
532103094,osmjwh,5084396,1,52875097,2017-10-13T01:53:29Z
532103120,osmjwh,5084396,1,52875097,2017-10-13T01:53:32Z
532103147,osmjwh,5084396,1,52875097,2017-10-13T01:53:35Z
532103176,osmjwh,5084396,1,52875097,2017-10-13T01:53:38Z
532103213,osmjwh,5084396,1,52875097,2017-10-13T01:53:40Z
532103262,osmjwh,5084396,1,52875097,2017-10-13T01:53:43Z
532103288,osmjwh,5084396,1,52875097,2017-10-13T01:53:46Z
532103313,osmjwh,5084396,1,52875097,2017-10-13T01:53:49Z
532103338,osmjwh,5084396,1,52875097,2017-10-13T01:53:52Z
532103363,osmjwh,5084396,1,52875097,2017-10-13T01:53:55Z
532103388,osmjwh,5084396,1,52875097,2017-10-13T01:53:58Z
532103414,osmjwh,5084396,1,52875097,2017-10-13T01:54:01Z
532103440,osmjwh,5084396,1,52875097,2017-10-13T01:54:04Z
532103478,osmjwh,5084396,1,52875097,2017-10-13T01:54:06Z
532103503,osmjwh,5084396,1,52875097,2017-10-13T01:54:09Z
532103528,osmjwh,5084396,1,52875097,2017-10-13T01:54:12Z
532103554,osmjwh,5084396,1,52875097,2017-10-13T01:54:15Z
532103579,osmjwh,5084396,1,52875097,2017-10-13T01:54:18Z
532103604,osmjwh,5084396,1,52875097,2017-10-13T01:54:21Z
532103644,osmjwh,5084396,1,52875097,2017-10-13T01:54:25Z
532103688,osmjwh,5084396,1,52875097,2017-10-13T01:54:27Z
532130743,osmjwh,5084396,1,52878159,2017-10-13T06:07:06Z
532130803,osmjwh,5084396,1,52878159,2017-10-13T06:07:09Z
532130871,osmjwh,5084396,1,52878159,2017-10-13T06:07:11Z
532130946,osmjwh,5084396,1,52878159,2017-10-13T06:07:14Z
532130994,osmjwh,5084396,1,52878159,2017-10-13T06:07:18Z
532131039,osmjwh,5084396,1,52878159,2017-10-13T06:07:22Z
532131066,osmjwh,5084396,1,52878159,2017-10-13T06:07:25Z
532131091,osmjwh,5084396,1,52878159,2017-10-13T06:07:28Z
532131116,osmjwh,5084396,1,52878159,2017-10-13T06:07:31Z
532131141,osmjwh,5084396,1,52878159,2017-10-13T06:07:34Z
532131166,osmjwh,5084396,1,52878159,2017-10-13T06:07:37Z
532131195,osmjwh,5084396,1,52878159,2017-10-13T06:07:40Z
532131221,osmjwh,5084396,1,52878159,2017-10-13T06:07:43Z
532131246,osmjwh,5084396,1,52878159,2017-10-13T06:07:46Z
532131271,osmjwh,5084396,1,52878159,2017-10-13T06:07:50Z
532131305,osmjwh,5084396,1,52878159,2017-10-13T06:07:53Z
532131330,osmjwh,5084396,1,52878159,2017-10-13T06:07:56Z
532131368,osmjwh,5084396,1,52878159,2017-10-13T06:07:58Z
532131393,osmjwh,5084396,1,52878159,2017-10-13T06:08:01Z
532131418,osmjwh,5084396,1,52878159,2017-10-13T06:08:04Z
532131443,osmjwh,5084396,1,52878159,2017-10-13T06:08:07Z
532131468,osmjwh,5084396,1,52878159,2017-10-13T06:08:09Z
532131494,osmjwh,5084396,1,52878159,2017-10-13T06:08:13Z
532131519,osmjwh,5084396,1,52878159,2017-10-13T06:08:16Z
532131550,osmjwh,5084396,1,52878159,2017-10-13T06:08:18Z
532131580,osmjwh,5084396,1,52878159,2017-10-13T06:08:22Z
532131605,osmjwh,5084396,1,52878159,2017-10-13T06:08:24Z
532131666,osmjwh,5084396,1,52878159,2017-10-13T06:08:27Z
532131691,osmjwh,5084396,1,52878159,2017-10-13T06:08:30Z
532131716,osmjwh,5084396,1,52878159,2017-10-13T06:08:33Z
532131741,osmjwh,5084396,1,52878159,2017-10-13T06:08:35Z
532131766,osmjwh,5084396,1,52878159,2017-10-13T06:08:39Z
532131791,osmjwh,5084396,1,52878159,2017-10-13T06:08:42Z
532131816,osmjwh,5084396,1,52878159,2017-10-13T06:08:45Z
532131841,osmjwh,5084396,1,52878159,2017-10-13T06:08:47Z
532131866,osmjwh,5084396,1,52878159,2017-10-13T06:08:50Z
532131902,osmjwh,5084396,1,52878159,2017-10-13T06:08:54Z
532131927,osmjwh,5084396,1,52878159,2017-10-13T06:08:56Z
532131952,osmjwh,5084396,1,52878159,2017-10-13T06:08:59Z
532131983,osmjwh,5084396,1,52878159,2017-10-13T06:09:02Z
532132008,osmjwh,5084396,1,52878159,2017-10-13T06:09:05Z
532132033,osmjwh,5084396,1,52878159,2017-10-13T06:09:08Z
532132058,osmjwh,5084396,1,52878159,2017-10-13T06:09:11Z
532132084,osmjwh,5084396,1,52878159,2017-10-13T06:09:14Z
532132109,osmjwh,5084396,1,52878159,2017-10-13T06:09:18Z
532132134,osmjwh,5084396,1,52878159,2017-10-13T06:09:21Z
532132164,osmjwh,5084396,1,52878159,2017-10-13T06:09:24Z
532132198,osmjwh,5084396,1,52878159,2017-10-13T06:09:28Z
532132255,osmjwh,5084396,1,52878159,2017-10-13T06:09:31Z
532132328,osmjwh,5084396,1,52878159,2017-10-13T06:09:34Z
532132404,osmjwh,5084396,1,52878159,2017-10-13T06:09:37Z
532132480,osmjwh,5084396,1,52878159,2017-10-13T06:09:40Z
532132557,osmjwh,5084396,1,52878159,2017-10-13T06:09:43Z
532132582,osmjwh,5084396,1,52878159,2017-10-13T06:09:46Z
532132607,osmjwh,5084396,1,52878159,2017-10-13T06:09:49Z
532132632,osmjwh,5084396,1,52878159,2017-10-13T06:09:52Z
532132657,osmjwh,5084396,1,52878159,2017-10-13T06:09:55Z
532132682,osmjwh,5084396,1,52878159,2017-10-13T06:09:58Z
532132715,osmjwh,5084396,1,52878159,2017-10-13T06:10:02Z
532132744,osmjwh,5084396,1,52878159,2017-10-13T06:10:05Z
532132794,osmjwh,5084396,1,52878159,2017-10-13T06:10:08Z
532132835,osmjwh,5084396,1,52878159,2017-10-13T06:10:11Z
532132877,osmjwh,5084396,1,52878159,2017-10-13T06:10:14Z
532132932,osmjwh,5084396,1,52878159,2017-10-13T06:10:17Z
532132969,osmjwh,5084396,1,52878159,2017-10-13T06:10:20Z
532133021,osmjwh,5084396,1,52878159,2017-10-13T06:10:23Z
532133046,osmjwh,5084396,1,52878159,2017-10-13T06:10:26Z
532133071,osmjwh,5084396,1,52878159,2017-10-13T06:10:30Z
532133109,osmjwh,5084396,1,52878159,2017-10-13T06:10:33Z
532133178,osmjwh,5084396,1,52878159,2017-10-13T06:10:35Z
532133243,osmjwh,5084396,1,52878159,2017-10-13T06:10:38Z
532659671,Canyonsrcool,126508,1,52947165,2017-10-15T06:54:45Z
532764358,osmjwh,5084396,1,52959930,2017-10-15T16:49:46Z
532764383,osmjwh,5084396,1,52959930,2017-10-15T16:49:49Z
532764414,osmjwh,5084396,1,52959930,2017-10-15T16:49:53Z
532764439,osmjwh,5084396,1,52959930,2017-10-15T16:49:56Z
532764472,osmjwh,5084396,1,52959930,2017-10-15T16:49:59Z
532764524,osmjwh,5084396,1,52959930,2017-10-15T16:50:03Z
532764549,osmjwh,5084396,1,52959930,2017-10-15T16:50:06Z
532764574,osmjwh,5084396,1,52959930,2017-10-15T16:50:10Z
532764600,osmjwh,5084396,1,52959930,2017-10-15T16:50:14Z
532766339,osmjwh,5084396,1,52960243,2017-10-15T17:02:16Z
532866579,osmjwh,5084396,1,52971720,2017-10-16T05:27:13Z
532866604,osmjwh,5084396,1,52971720,2017-10-16T05:27:17Z
532866629,osmjwh,5084396,1,52971720,2017-10-16T05:27:20Z
532866655,osmjwh,5084396,1,52971720,2017-10-16T05:27:23Z
532866680,osmjwh,5084396,1,52971720,2017-10-16T05:27:26Z
532866705,osmjwh,5084396,1,52971720,2017-10-16T05:27:29Z
532866732,osmjwh,5084396,1,52971720,2017-10-16T05:27:33Z
532866757,osmjwh,5084396,1,52971720,2017-10-16T05:27:36Z
532866782,osmjwh,5084396,1,52971720,2017-10-16T05:27:40Z
532866807,osmjwh,5084396,1,52971720,2017-10-16T05:27:43Z
532866846,osmjwh,5084396,1,52971720,2017-10-16T05:27:47Z
532866871,osmjwh,5084396,1,52971720,2017-10-16T05:27:50Z
532866904,osmjwh,5084396,1,52971720,2017-10-16T05:27:54Z
532866930,osmjwh,5084396,1,52971720,2017-10-16T05:27:57Z
532866963,osmjwh,5084396,1,52971720,2017-10-16T05:28:01Z
532867026,osmjwh,5084396,1,52971781,2017-10-16T05:28:10Z
532867070,osmjwh,5084396,1,52971781,2017-10-16T05:28:13Z
532867095,osmjwh,5084396,1,52971781,2017-10-16T05:28:15Z
532867126,osmjwh,5084396,1,52971781,2017-10-16T05:28:18Z
532867153,osmjwh,5084396,1,52971781,2017-10-16T05:28:21Z
532867180,osmjwh,5084396,1,52971781,2017-10-16T05:28:23Z
532867205,osmjwh,5084396,1,52971781,2017-10-16T05:28:26Z
532867230,osmjwh,5084396,1,52971781,2017-10-16T05:28:29Z
532867255,osmjwh,5084396,1,52971781,2017-10-16T05:28:31Z
532867280,osmjwh,5084396,1,52971781,2017-10-16T05:28:33Z
532867305,osmjwh,5084396,1,52971781,2017-10-16T05:28:37Z
532867330,osmjwh,5084396,1,52971781,2017-10-16T05:28:39Z
532867355,osmjwh,5084396,1,52971781,2017-10-16T05:28:42Z
532867380,osmjwh,5084396,1,52971781,2017-10-16T05:28:44Z
532867406,osmjwh,5084396,1,52971781,2017-10-16T05:28:47Z
532867431,osmjwh,5084396,1,52971781,2017-10-16T05:28:50Z
532867456,osmjwh,5084396,1,52971781,2017-10-16T05:28:52Z
532867481,osmjwh,5084396,1,52971781,2017-10-16T05:28:56Z
532867506,osmjwh,5084396,1,52971781,2017-10-16T05:28:59Z
532867531,osmjwh,5084396,1,52971781,2017-10-16T05:29:01Z
532867556,osmjwh,5084396,1,52971781,2017-10-16T05:29:04Z
532867581,osmjwh,5084396,1,52971781,2017-10-16T05:29:07Z
532867606,osmjwh,5084396,1,52971781,2017-10-16T05:29:10Z
532867632,osmjwh,5084396,1,52971781,2017-10-16T05:29:13Z
532867657,osmjwh,5084396,1,52971781,2017-10-16T05:29:16Z
532867682,osmjwh,5084396,1,52971781,2017-10-16T05:29:19Z
532867707,osmjwh,5084396,1,52971781,2017-10-16T05:29:22Z
532867732,osmjwh,5084396,1,52971781,2017-10-16T05:29:25Z
532867758,osmjwh,5084396,1,52971781,2017-10-16T05:29:28Z
532867783,osmjwh,5084396,1,52971781,2017-10-16T05:29:30Z
532867808,osmjwh,5084396,1,52971781,2017-10-16T05:29:33Z
532867833,osmjwh,5084396,1,52971781,2017-10-16T05:29:36Z
532867858,osmjwh,5084396,1,52971781,2017-10-16T05:29:38Z
532867883,osmjwh,5084396,1,52971781,2017-10-16T05:29:41Z
532867909,osmjwh,5084396,1,52971781,2017-10-16T05:29:44Z
532867934,osmjwh,5084396,1,52971781,2017-10-16T05:29:46Z
532867959,osmjwh,5084396,1,52971781,2017-10-16T05:29:49Z
532867984,osmjwh,5084396,1,52971781,2017-10-16T05:29:52Z
532868010,osmjwh,5084396,1,52971781,2017-10-16T05:29:55Z
532868035,osmjwh,5084396,1,52971781,2017-10-16T05:29:57Z
532868060,osmjwh,5084396,1,52971781,2017-10-16T05:30:00Z
532868085,osmjwh,5084396,1,52971781,2017-10-16T05:30:03Z
532868110,osmjwh,5084396,1,52971781,2017-10-16T05:30:06Z
532868135,osmjwh,5084396,1,52971781,2017-10-16T05:30:09Z
532868161,osmjwh,5084396,1,52971781,2017-10-16T05:30:11Z
532868186,osmjwh,5084396,1,52971781,2017-10-16T05:30:14Z
532969998,Level,105503,1,52986028,2017-10-16T15:59:12Z
532970023,Level,105503,1,52986028,2017-10-16T15:59:14Z
532970048,Level,105503,1,52986028,2017-10-16T15:59:15Z
532970073,Level,105503,1,52986028,2017-10-16T15:59:17Z
532972507,OremSteve,2414388,1,52986393,2017-10-16T16:13:46Z
533001543,CCLohree,6794731,1,52990780,2017-10-16T18:28:52Z
533006593,Level,105503,1,52991485,2017-10-16T18:49:24Z
533006620,Level,105503,1,52991485,2017-10-16T18:49:26Z
533200989,Level,105503,1,53017477,2017-10-17T17:02:16Z
533201014,Level,105503,1,53017477,2017-10-17T17:02:18Z
533201039,Level,105503,1,53017477,2017-10-17T17:02:20Z
533411458,Level,105503,1,53045269,2017-10-18T16:47:44Z
533415681,Level,105503,1,53045878,2017-10-18T17:11:59Z
533422712,Level,105503,1,53047061,2017-10-18T17:53:40Z
533445214,mahahahaneapneap,28399,1,53050180,2017-10-18T19:32:46Z
533445239,mahahahaneapneap,28399,1,53050180,2017-10-18T19:32:48Z
533445264,mahahahaneapneap,28399,1,53050180,2017-10-18T19:32:50Z
533467684,mahahahaneapneap,28399,1,53052726,2017-10-18T21:00:37Z
534616661,Level,105503,2,53215041,2017-10-24T17:56:54Z
534616686,Level,105503,1,53186115,2017-10-23T17:56:31Z
534616711,Level,105503,1,53186115,2017-10-23T17:56:33Z
534939595,Level,105503,1,53215041,2017-10-24T17:56:51Z
534970059,JasonKing,417785,2,53965664,2017-11-21T03:46:26Z
534987177,OremSteve,2414388,1,53217421,2017-10-24T19:33:14Z
534987202,OremSteve,2414388,1,53217421,2017-10-24T19:33:17Z
534987232,OremSteve,2414388,1,53217421,2017-10-24T19:33:19Z
535068352,osmjwh,5084396,1,53223882,2017-10-25T02:16:29Z
535068395,osmjwh,5084396,1,53223882,2017-10-25T02:16:32Z
535299722,cmkilger,6780243,1,53240648,2017-10-25T16:53:11Z
535314401,Level,105503,1,53242383,2017-10-25T17:59:06Z
535314426,Level,105503,1,53242383,2017-10-25T17:59:08Z
535323361,OremSteve,2414388,1,53243218,2017-10-25T18:37:32Z
535437991,osmjwh,5084396,1,53252233,2017-10-26T04:50:27Z
535438016,osmjwh,5084396,1,53252233,2017-10-26T04:50:29Z
535438041,osmjwh,5084396,1,53252233,2017-10-26T04:50:31Z
535438066,osmjwh,5084396,1,53252233,2017-10-26T04:50:34Z
535438091,osmjwh,5084396,1,53252233,2017-10-26T04:50:37Z
535438116,osmjwh,5084396,1,53252233,2017-10-26T04:50:39Z
535700472,OremSteve,2414388,1,53270008,2017-10-26T18:00:16Z
535700503,OremSteve,2414388,1,53270008,2017-10-26T18:00:18Z
535700528,OremSteve,2414388,1,53270008,2017-10-26T18:00:19Z
537029448,swimdb,231017,1,53382489,2017-10-31T01:11:42Z
537515548,OremSteve,2414388,1,53434786,2017-11-01T20:47:42Z
537540016,swimdb,231017,1,53437792,2017-11-01T23:51:00Z
537785770,Level,105503,1,53458162,2017-11-02T17:29:29Z
537785797,Level,105503,1,53458162,2017-11-02T17:29:31Z
537785822,Level,105503,1,53458162,2017-11-02T17:29:33Z
537800529,OremSteve,2414388,1,53459884,2017-11-02T18:36:24Z
537800556,OremSteve,2414388,1,53459884,2017-11-02T18:36:26Z
537895366,osmjwh,5084396,1,53468721,2017-11-03T05:31:28Z
537986697,OremSteve,2414388,1,53480945,2017-11-03T14:44:12Z
537986723,OremSteve,2414388,1,53480945,2017-11-03T14:44:14Z
537986749,OremSteve,2414388,1,53480945,2017-11-03T14:44:16Z
538126128,Chris Lawrence,36121,1,53494505,2017-11-04T03:40:24Z
538821980,OremSteve,2414388,1,53564252,2017-11-06T19:25:56Z
539232494,OremSteve,2414388,1,53611738,2017-11-08T14:04:41Z
539468988,Level,105503,1,53644892,2017-11-09T17:18:55Z
539469013,Level,105503,1,53644892,2017-11-09T17:18:57Z
539471861,mvexel,8909,1,53645386,2017-11-09T17:39:30Z
539752924,RyanofArabia,5142725,1,53680407,2017-11-10T23:39:14Z
539852514,OremSteve,2414388,1,53692638,2017-11-11T14:58:49Z
539930482,St-Motel,5192955,1,53702546,2017-11-12T00:01:50Z
540006363,St-Motel,5192955,1,53713994,2017-11-12T14:24:49Z
540085291,St-Motel,5192955,1,53725762,2017-11-12T23:17:29Z
540114904,little_prince_explorer,5866686,1,53729374,2017-11-13T04:44:02Z
540213801,OremSteve,2414388,1,53744469,2017-11-13T15:57:17Z
540250895,Level,105503,1,53750386,2017-11-13T19:39:34Z
540250943,Level,105503,1,53750386,2017-11-13T19:39:36Z
540250970,Level,105503,1,53750386,2017-11-13T19:39:38Z
540250997,Level,105503,1,53750386,2017-11-13T19:39:39Z
540251022,Level,105503,1,53750386,2017-11-13T19:39:41Z
540493375,Level,105503,1,53781535,2017-11-14T19:46:11Z
540493400,Level,105503,1,53781535,2017-11-14T19:46:13Z
540493425,Level,105503,1,53781535,2017-11-14T19:46:15Z
540523235,Rexma423,3055420,1,53785498,2017-11-14T22:29:46Z
540523261,Rexma423,3055420,1,53785498,2017-11-14T22:29:48Z
540949468,MojoBroBro,5785076,1,53830675,2017-11-16T06:42:31Z
541128261,Level,105503,1,53851537,2017-11-16T18:29:38Z
541128317,Level,105503,1,53851537,2017-11-16T18:29:40Z
541128371,Level,105503,1,53851537,2017-11-16T18:29:42Z
541221038,osmjwh,5084396,1,53862092,2017-11-17T01:57:58Z
541453585,osmjwh,5084396,1,53890951,2017-11-18T02:06:31Z
541453610,osmjwh,5084396,1,53890951,2017-11-18T02:06:33Z
541635286,Thynder,221058,1,53914485,2017-11-19T02:01:15Z
541785472,osmjwh,5084396,1,53935611,2017-11-19T23:17:54Z
541785497,osmjwh,5084396,1,53935611,2017-11-19T23:17:57Z
541785522,osmjwh,5084396,1,53935611,2017-11-19T23:17:59Z
541939661,Level,105503,1,53958232,2017-11-20T19:18:50Z
541939686,Level,105503,1,53958232,2017-11-20T19:18:53Z
541939711,Level,105503,1,53958232,2017-11-20T19:18:54Z
